id_pelanggan,id_produk,nilai_rating_produk,tanggal_review
CUST009645,PROD000356,3,2024-09-27
CUST009645,PROD001432,5,2024-10-02
CUST002945,PROD001447,4,2025-04-13
CUST002945,PROD000182,2,2025-04-13
CUST002945,PROD001094,1,2025-04-19
CUST002300,PROD001768,5,2024-08-09
CUST003475,PROD001239,2,2025-05-07
CUST003475,PROD000194,3,2025-05-04
CUST007960,PROD001348,4,2024-12-30
CUST007960,PROD001899,3,2025-01-04
CUST000403,PROD000353,4,2024-07-15
CUST000403,PROD000891,5,2024-07-20
CUST000403,PROD000023,4,2024-07-12
CUST000403,PROD001319,3,2024-07-15
CUST002770,PROD001190,5,2024-09-04
CUST002770,PROD001097,5,2024-09-04
CUST002770,PROD000977,3,2024-09-05
CUST001187,PROD000676,5,2025-05-24
CUST001187,PROD000144,3,2025-06-03
CUST001187,PROD001777,5,2025-05-22
CUST001187,PROD001092,3,2025-05-22
CUST008612,PROD001472,5,2025-01-01
CUST002965,PROD000102,2,2025-02-18
CUST002965,PROD001208,2,2025-02-19
CUST002965,PROD000697,5,2025-02-28
CUST002965,PROD000802,2,2025-02-22
CUST003455,PROD000028,2,2024-07-26
CUST004288,PROD000925,3,2024-09-03
CUST004288,PROD001014,3,2024-09-01
CUST004288,PROD001969,4,2024-08-28
CUST004190,PROD000519,1,2024-06-26
CUST004190,PROD000575,5,2024-06-29
CUST004190,PROD001358,5,2024-07-04
CUST003255,PROD001355,2,2025-05-09
CUST007746,PROD001584,5,2024-12-10
CUST007746,PROD001149,3,2024-12-08
CUST004928,PROD000730,3,2024-10-10
CUST005229,PROD000950,1,2024-06-22
CUST005229,PROD000938,5,2024-07-04
CUST005229,PROD001554,4,2024-07-03
CUST001040,PROD001386,1,2025-01-05
CUST004914,PROD000465,5,2024-11-22
CUST004914,PROD000543,2,2024-11-25
CUST004914,PROD001689,3,2024-11-24
CUST003082,PROD000342,3,2024-07-09
CUST003082,PROD000306,4,2024-07-12
CUST003082,PROD000705,3,2024-07-10
CUST008125,PROD001955,4,2024-09-27
CUST008125,PROD001282,1,2024-09-20
CUST001285,PROD001411,4,2025-02-05
CUST001285,PROD000278,1,2025-02-06
CUST006812,PROD001733,4,2025-01-25
CUST006812,PROD000768,2,2025-01-24
CUST006970,PROD001077,4,2024-10-14
CUST006970,PROD000804,1,2024-10-11
CUST006970,PROD000869,4,2024-10-11
CUST004595,PROD001742,2,2024-10-01
CUST004595,PROD000118,2,2024-10-04
CUST004595,PROD000821,2,2024-10-04
CUST009060,PROD001572,2,2024-08-27
CUST009060,PROD001242,3,2024-08-31
CUST009060,PROD000600,3,2024-08-24
CUST003180,PROD000174,2,2024-07-19
CUST003180,PROD001361,1,2024-07-07
CUST003180,PROD000657,5,2024-07-16
CUST007002,PROD000469,5,2024-08-08
CUST007002,PROD001127,3,2024-08-08
CUST007002,PROD000907,4,2024-08-13
CUST007002,PROD000234,5,2024-08-16
CUST007393,PROD000116,1,2025-01-30
CUST007393,PROD001657,4,2025-02-11
CUST007393,PROD001521,5,2025-02-06
CUST000561,PROD000819,2,2024-09-11
CUST000561,PROD001329,2,2024-09-20
CUST000561,PROD000560,3,2024-09-18
CUST000561,PROD000610,2,2024-09-22
CUST000561,PROD000492,1,2024-09-12
CUST001238,PROD000206,1,2024-10-01
CUST001238,PROD000206,1,2024-09-27
CUST001238,PROD000202,2,2024-10-03
CUST005926,PROD001806,4,2024-09-21
CUST003642,PROD001329,4,2024-12-25
CUST009835,PROD000988,3,2024-06-02
CUST009835,PROD000266,1,2024-06-13
CUST009835,PROD001871,2,2024-06-08
CUST004408,PROD000444,1,2025-03-11
CUST009571,PROD000861,4,2024-07-14
CUST009571,PROD000705,5,2024-07-06
CUST009571,PROD000382,2,2024-07-06
CUST007196,PROD001734,4,2025-01-11
CUST007196,PROD000219,4,2025-01-18
CUST007220,PROD000202,5,2025-03-10
CUST007220,PROD000979,2,2025-02-25
CUST007220,PROD001494,3,2025-03-07
CUST006818,PROD001048,5,2024-07-19
CUST006818,PROD001510,3,2024-07-19
CUST006362,PROD001899,5,2024-11-11
CUST006362,PROD001597,5,2024-11-07
CUST006362,PROD000451,2,2024-11-13
CUST006362,PROD000823,1,2024-11-16
CUST005645,PROD000989,2,2025-03-24
CUST005645,PROD000574,1,2025-03-19
CUST006179,PROD000263,1,2025-05-20
CUST006179,PROD001063,1,2025-05-21
CUST007313,PROD000686,5,2025-05-26
CUST007313,PROD000978,5,2025-05-24
CUST007313,PROD001230,2,2025-05-30
CUST001745,PROD000729,5,2025-02-06
CUST001745,PROD001095,4,2025-01-29
CUST001745,PROD000158,3,2025-02-10
CUST001745,PROD000833,2,2025-02-04
CUST001543,PROD001526,3,2024-08-29
CUST001543,PROD001247,5,2024-08-28
CUST001164,PROD000110,1,2024-07-10
CUST001164,PROD000234,4,2024-07-08
CUST001164,PROD000713,2,2024-07-19
CUST001164,PROD000236,2,2024-07-19
CUST006908,PROD000076,1,2024-08-01
CUST006908,PROD000497,3,2024-08-01
CUST006908,PROD001536,3,2024-08-04
CUST006908,PROD001032,2,2024-07-29
CUST005279,PROD001435,1,2024-11-25
CUST002986,PROD000810,3,2025-05-26
CUST002986,PROD001482,1,2025-05-25
CUST002986,PROD000643,5,2025-05-22
CUST007706,PROD000095,3,2025-04-09
CUST007706,PROD000743,3,2025-03-31
CUST007706,PROD001874,5,2025-04-09
CUST007706,PROD001240,4,2025-04-05
CUST007706,PROD001303,1,2025-04-10
CUST006858,PROD000928,1,2024-12-16
CUST006858,PROD000981,1,2024-12-18
CUST006858,PROD001447,2,2024-12-24
CUST006858,PROD001324,1,2024-12-18
CUST008606,PROD000889,1,2024-09-20
CUST008606,PROD001826,3,2024-10-02
CUST004755,PROD000323,3,2024-10-21
CUST000120,PROD000242,1,2025-05-23
CUST005511,PROD000720,1,2024-12-31
CUST005511,PROD001838,3,2024-12-27
CUST005511,PROD001702,3,2025-01-04
CUST005511,PROD000192,5,2024-12-22
CUST002935,PROD001263,5,2024-12-15
CUST002935,PROD000360,2,2024-12-08
CUST002935,PROD000984,5,2024-12-12
CUST006938,PROD000786,1,2025-03-28
CUST006938,PROD001281,5,2025-03-30
CUST006938,PROD001625,2,2025-03-31
CUST006938,PROD000575,3,2025-03-29
CUST000037,PROD000413,5,2024-12-11
CUST000037,PROD000472,3,2024-12-10
CUST001680,PROD000360,2,2025-02-27
CUST001680,PROD001136,3,2025-02-26
CUST004076,PROD000661,4,2025-03-27
CUST004076,PROD000830,1,2025-03-21
CUST006586,PROD001252,4,2025-05-03
CUST006586,PROD001436,1,2025-05-16
CUST006586,PROD001787,3,2025-05-04
CUST003521,PROD000858,3,2025-02-18
CUST003521,PROD000157,1,2025-02-24
CUST003521,PROD001406,3,2025-02-28
CUST004273,PROD001179,3,2025-03-12
CUST004273,PROD001556,4,2025-03-20
CUST006694,PROD001690,2,2025-05-25
CUST006694,PROD001629,5,2025-05-28
CUST003944,PROD001054,2,2025-03-09
CUST003944,PROD001060,4,2025-02-28
CUST002316,PROD001329,5,2025-01-10
CUST002316,PROD001761,4,2025-01-19
CUST002316,PROD000942,4,2025-01-18
CUST002316,PROD000100,2,2025-01-12
CUST002316,PROD000106,3,2025-01-09
CUST004982,PROD000774,2,2025-05-10
CUST004982,PROD000215,2,2025-05-09
CUST004982,PROD000456,1,2025-05-13
CUST004982,PROD001848,1,2025-05-10
CUST003923,PROD001536,1,2024-10-31
CUST003923,PROD001971,4,2024-10-25
CUST003923,PROD001142,2,2024-10-22
CUST003923,PROD000047,1,2024-10-23
CUST005049,PROD001545,2,2025-04-05
CUST005049,PROD000122,1,2025-04-07
CUST005049,PROD001318,3,2025-04-08
CUST000549,PROD001480,3,2024-12-29
CUST000549,PROD001341,3,2024-12-24
CUST002133,PROD000533,1,2024-12-28
CUST001150,PROD000162,5,2024-07-03
CUST009302,PROD001029,3,2025-03-30
CUST009302,PROD000823,3,2025-04-03
CUST009302,PROD000964,5,2025-03-24
CUST006691,PROD000819,4,2025-02-20
CUST006691,PROD001122,3,2025-02-08
CUST006691,PROD001459,5,2025-02-13
CUST006691,PROD001201,5,2025-02-18
CUST001111,PROD001177,3,2024-10-18
CUST001111,PROD001752,4,2024-10-25
CUST003965,PROD000727,5,2025-04-11
CUST006366,PROD000437,3,2024-12-04
CUST006366,PROD000930,2,2024-12-08
CUST004279,PROD001241,2,2025-01-13
CUST004279,PROD001877,4,2025-01-21
CUST001251,PROD001988,1,2025-02-14
CUST008639,PROD001653,5,2025-03-04
CUST005412,PROD000365,1,2024-12-06
CUST005412,PROD001204,5,2024-12-05
CUST005412,PROD001568,5,2024-11-26
CUST003098,PROD000211,5,2024-10-11
CUST000853,PROD000606,2,2025-03-23
CUST001374,PROD000657,3,2024-11-11
CUST004864,PROD001831,4,2024-06-11
CUST005908,PROD001519,3,2025-04-15
CUST005908,PROD000667,2,2025-04-12
CUST005908,PROD001224,5,2025-04-10
CUST005908,PROD001757,1,2025-04-06
CUST006832,PROD001880,4,2024-11-06
CUST001529,PROD000275,2,2024-06-12
CUST001529,PROD000312,4,2024-06-16
CUST005831,PROD000063,4,2025-04-19
CUST005831,PROD001174,1,2025-04-15
CUST005831,PROD000708,3,2025-04-25
CUST005831,PROD001009,4,2025-04-23
CUST000806,PROD001870,4,2025-05-28
CUST000806,PROD001506,5,2025-05-22
CUST000806,PROD000949,1,2025-05-24
CUST000806,PROD000605,1,2025-05-30
CUST004296,PROD000924,3,2024-06-09
CUST004296,PROD000086,1,2024-06-04
CUST009576,PROD001845,3,2025-02-21
CUST007069,PROD000712,5,2024-08-12
CUST007069,PROD001699,1,2024-08-09
CUST007069,PROD000854,5,2024-08-05
CUST003171,PROD000164,5,2025-03-06
CUST003171,PROD000035,3,2025-03-15
CUST000783,PROD000838,5,2024-11-26
CUST000783,PROD000679,4,2024-12-06
CUST000783,PROD000524,5,2024-12-02
CUST006781,PROD001557,2,2024-11-11
CUST006781,PROD000765,5,2024-11-17
CUST005618,PROD001309,4,2025-01-07
CUST005618,PROD001504,5,2025-01-11
CUST007782,PROD001921,3,2024-11-15
CUST009826,PROD001978,1,2025-04-23
CUST009826,PROD001446,4,2025-04-21
CUST009826,PROD001401,1,2025-04-18
CUST009826,PROD001719,5,2025-04-25
CUST008078,PROD001613,4,2025-01-02
CUST008078,PROD000637,5,2025-01-04
CUST008078,PROD001227,1,2025-01-08
CUST001407,PROD000297,5,2024-11-21
CUST001407,PROD001622,5,2024-11-21
CUST001407,PROD000343,1,2024-11-17
CUST001180,PROD000669,3,2024-11-12
CUST001180,PROD000502,1,2024-11-18
CUST001180,PROD001260,4,2024-11-16
CUST002258,PROD000613,5,2025-02-01
CUST002258,PROD001415,3,2025-02-13
CUST002258,PROD000838,2,2025-02-10
CUST008145,PROD000792,5,2025-01-15
CUST008145,PROD000760,3,2025-01-20
CUST004728,PROD000169,5,2024-12-23
CUST004728,PROD001922,4,2024-12-15
CUST004728,PROD000990,5,2024-12-16
CUST004544,PROD000880,5,2024-10-27
CUST004007,PROD000890,5,2025-02-18
CUST004007,PROD001839,3,2025-02-18
CUST004007,PROD000621,2,2025-02-23
CUST004007,PROD001308,4,2025-02-25
CUST008799,PROD000358,5,2025-02-04
CUST008799,PROD000111,2,2025-02-02
CUST008799,PROD000612,5,2025-01-27
CUST008799,PROD000950,1,2025-01-22
CUST001799,PROD001259,3,2024-07-28
CUST001799,PROD001422,3,2024-07-29
CUST001799,PROD001931,3,2024-08-04
CUST006575,PROD000633,3,2024-10-06
CUST006575,PROD000958,2,2024-10-06
CUST006575,PROD000487,3,2024-10-06
CUST009537,PROD000201,2,2024-11-19
CUST009537,PROD001613,1,2024-11-23
CUST009537,PROD001591,2,2024-11-22
CUST009537,PROD001519,3,2024-11-29
CUST009537,PROD000910,1,2024-11-26
CUST004123,PROD001372,2,2024-12-29
CUST004123,PROD001996,3,2024-12-22
CUST004123,PROD001062,3,2024-12-21
CUST006594,PROD000207,5,2024-06-18
CUST006594,PROD001389,1,2024-06-13
CUST006594,PROD000898,4,2024-06-19
CUST006594,PROD001174,4,2024-06-13
CUST008897,PROD000815,3,2025-01-11
CUST009475,PROD000723,2,2024-10-02
CUST009475,PROD000754,5,2024-10-06
CUST009738,PROD001103,2,2024-12-21
CUST009738,PROD001543,3,2024-12-21
CUST009738,PROD000389,3,2025-01-02
CUST009738,PROD000338,2,2024-12-29
CUST007082,PROD000848,3,2024-12-18
CUST007082,PROD001066,1,2024-12-29
CUST007082,PROD001380,4,2024-12-22
CUST007082,PROD001728,4,2024-12-19
CUST000413,PROD001450,5,2025-02-19
CUST002105,PROD001649,5,2024-09-01
CUST002105,PROD001002,2,2024-09-12
CUST005459,PROD001289,2,2025-04-12
CUST005459,PROD000371,3,2025-04-12
CUST005459,PROD000587,5,2025-04-08
CUST005614,PROD001408,5,2024-07-11
CUST004374,PROD001867,5,2024-06-22
CUST007680,PROD000486,5,2025-02-09
CUST007680,PROD000765,4,2025-02-08
CUST007680,PROD001412,1,2025-01-31
CUST008176,PROD001346,5,2024-08-14
CUST003644,PROD000526,1,2024-06-19
CUST003644,PROD001206,3,2024-06-15
CUST003644,PROD001471,1,2024-06-24
CUST003644,PROD000793,1,2024-06-24
CUST009250,PROD001445,1,2025-05-21
CUST009050,PROD000292,4,2024-07-01
CUST009050,PROD000568,2,2024-07-06
CUST009050,PROD000138,2,2024-07-07
CUST009050,PROD000823,4,2024-07-02
CUST009362,PROD001901,3,2024-06-20
CUST009362,PROD001117,3,2024-06-21
CUST009362,PROD001309,4,2024-06-13
CUST002670,PROD000501,3,2024-07-08
CUST002670,PROD001052,5,2024-07-10
CUST002670,PROD000695,4,2024-07-10
CUST002670,PROD000167,1,2024-07-06
CUST005660,PROD001864,1,2024-12-27
CUST005660,PROD001973,2,2025-01-03
CUST005660,PROD001559,3,2024-12-31
CUST003422,PROD000929,4,2024-10-08
CUST003422,PROD001757,2,2024-09-29
CUST003422,PROD001637,2,2024-10-05
CUST001312,PROD001189,4,2025-04-27
CUST001312,PROD000541,3,2025-04-16
CUST008894,PROD001731,4,2024-10-13
CUST009738,PROD001704,4,2025-03-21
CUST009738,PROD001953,4,2025-03-25
CUST009738,PROD000742,4,2025-03-26
CUST009738,PROD000700,4,2025-03-30
CUST002486,PROD001932,5,2024-08-23
CUST002486,PROD000022,4,2024-08-30
CUST002486,PROD001083,4,2024-08-20
CUST006209,PROD000271,1,2025-03-29
CUST006209,PROD001824,4,2025-03-27
CUST006209,PROD000084,4,2025-03-31
CUST006209,PROD000296,5,2025-03-29
CUST003011,PROD000253,2,2025-01-11
CUST003011,PROD000384,5,2025-01-11
CUST004710,PROD000442,3,2024-09-07
CUST004710,PROD000574,1,2024-09-10
CUST006191,PROD001341,5,2025-03-16
CUST006191,PROD001803,5,2025-03-11
CUST006191,PROD000626,2,2025-03-14
CUST007904,PROD000689,3,2024-07-01
CUST007904,PROD000503,5,2024-06-28
CUST007904,PROD001605,3,2024-06-24
CUST007904,PROD001085,4,2024-06-26
CUST004960,PROD001128,5,2024-08-07
CUST004960,PROD000813,2,2024-07-31
CUST004960,PROD000346,4,2024-08-01
CUST002159,PROD001433,3,2025-03-01
CUST002159,PROD001163,5,2025-03-01
CUST002159,PROD001675,5,2025-03-09
CUST002159,PROD000804,1,2025-03-05
CUST003842,PROD000664,5,2024-09-05
CUST007990,PROD001497,1,2024-10-29
CUST007990,PROD001482,3,2024-11-03
CUST001095,PROD000114,4,2024-12-18
CUST005236,PROD000917,1,2025-05-03
CUST005236,PROD000471,5,2025-04-27
CUST005236,PROD001861,2,2025-04-28
CUST005236,PROD000414,5,2025-04-25
CUST005236,PROD001951,5,2025-04-23
CUST003542,PROD000315,1,2024-12-19
CUST003542,PROD000549,5,2024-12-17
CUST001634,PROD001159,4,2025-04-21
CUST002167,PROD000245,3,2024-06-18
CUST002070,PROD001545,2,2024-09-30
CUST002070,PROD001216,3,2024-10-02
CUST005288,PROD000171,4,2024-07-28
CUST005288,PROD000685,1,2024-08-10
CUST003904,PROD001060,2,2025-03-19
CUST004922,PROD001451,3,2025-05-07
CUST004922,PROD000609,3,2025-04-28
CUST004922,PROD001762,5,2025-05-02
CUST004922,PROD001015,4,2025-05-08
CUST005930,PROD001775,2,2025-02-05
CUST005930,PROD001257,2,2025-02-04
CUST005930,PROD000554,3,2025-02-02
CUST005930,PROD000257,4,2025-02-05
CUST005930,PROD001969,1,2025-02-03
CUST009300,PROD000468,2,2024-10-24
CUST009300,PROD000831,2,2024-10-31
CUST009300,PROD000258,1,2024-10-22
CUST009300,PROD000453,1,2024-10-23
CUST009756,PROD000223,2,2024-07-12
CUST009756,PROD001679,3,2024-07-06
CUST008051,PROD001069,2,2024-11-20
CUST003563,PROD000336,2,2024-11-21
CUST003563,PROD001709,4,2024-11-20
CUST007886,PROD000884,2,2025-01-31
CUST007886,PROD000825,2,2025-02-04
CUST006662,PROD000511,3,2024-07-03
CUST006662,PROD001349,2,2024-07-02
CUST006662,PROD001314,4,2024-07-07
CUST006662,PROD001227,1,2024-07-09
CUST007093,PROD001958,5,2025-01-12
CUST007093,PROD000040,5,2025-01-09
CUST007093,PROD001772,3,2025-01-17
CUST002860,PROD000509,2,2025-02-16
CUST002860,PROD000041,2,2025-02-18
CUST003412,PROD000313,1,2024-06-22
CUST003412,PROD001298,4,2024-06-21
CUST002577,PROD000819,2,2024-07-04
CUST005723,PROD000226,3,2024-10-01
CUST005723,PROD001832,2,2024-09-21
CUST005723,PROD001964,3,2024-09-20
CUST005123,PROD001026,5,2024-06-20
CUST005123,PROD000627,4,2024-06-25
CUST005123,PROD000050,5,2024-06-26
CUST000622,PROD001501,5,2024-07-24
CUST008593,PROD001345,5,2025-02-06
CUST008593,PROD001072,4,2025-02-11
CUST008593,PROD001450,5,2025-02-04
CUST008593,PROD001674,5,2025-02-09
CUST000750,PROD001554,4,2024-11-20
CUST000750,PROD000981,4,2024-11-18
CUST000750,PROD001945,1,2024-11-20
CUST001840,PROD000432,4,2025-05-04
CUST001840,PROD001057,1,2025-05-15
CUST001840,PROD001965,4,2025-05-16
CUST008527,PROD000582,4,2025-04-04
CUST008527,PROD001827,3,2025-04-05
CUST006209,PROD000173,1,2025-02-25
CUST006209,PROD000720,4,2025-02-24
CUST006209,PROD000425,1,2025-03-03
CUST007191,PROD001710,2,2024-09-20
CUST007191,PROD000492,2,2024-09-15
CUST007191,PROD000038,4,2024-09-14
CUST007191,PROD001409,2,2024-09-17
CUST007191,PROD001720,5,2024-09-12
CUST009234,PROD000486,3,2025-03-22
CUST009234,PROD000774,2,2025-03-20
CUST009234,PROD001635,1,2025-03-23
CUST009234,PROD000057,2,2025-03-24
CUST006763,PROD001017,5,2024-11-03
CUST006763,PROD001241,2,2024-11-07
CUST006763,PROD000927,1,2024-11-02
CUST006763,PROD000340,2,2024-11-04
CUST006763,PROD001837,4,2024-11-08
CUST007400,PROD001692,2,2024-07-24
CUST008305,PROD000446,5,2024-06-06
CUST008305,PROD000602,1,2024-06-07
CUST008305,PROD001196,4,2024-06-01
CUST008305,PROD000170,5,2024-06-04
CUST005292,PROD001637,3,2025-03-05
CUST003136,PROD000065,4,2024-07-11
CUST009621,PROD000014,4,2024-07-28
CUST009621,PROD001163,5,2024-07-25
CUST009621,PROD001648,4,2024-07-29
CUST009819,PROD000452,2,2024-08-08
CUST003793,PROD000923,1,2024-08-17
CUST003793,PROD001173,4,2024-08-11
CUST003793,PROD000929,5,2024-08-24
CUST007517,PROD001563,2,2025-02-23
CUST007517,PROD001939,4,2025-02-26
CUST007517,PROD001229,3,2025-02-23
CUST000448,PROD001257,2,2024-09-25
CUST000448,PROD000506,4,2024-09-19
CUST000448,PROD001532,4,2024-09-18
CUST000448,PROD001974,4,2024-09-29
CUST000448,PROD000035,4,2024-09-28
CUST005745,PROD000495,1,2024-09-23
CUST005745,PROD000055,3,2024-10-03
CUST005745,PROD000605,3,2024-09-25
CUST005745,PROD000463,1,2024-09-27
CUST001007,PROD001796,5,2024-10-25
CUST001007,PROD001672,3,2024-10-23
CUST001007,PROD001059,2,2024-10-25
CUST003636,PROD001671,1,2025-04-25
CUST003636,PROD001908,4,2025-05-03
CUST006929,PROD000621,3,2025-01-14
CUST006929,PROD000767,4,2025-01-09
CUST006929,PROD001590,2,2025-01-11
CUST006929,PROD001795,5,2025-01-19
CUST009562,PROD001961,4,2024-09-05
CUST003857,PROD000560,2,2024-07-27
CUST003857,PROD001903,5,2024-07-28
CUST005718,PROD001774,5,2025-02-24
CUST005718,PROD000929,1,2025-03-01
CUST003956,PROD001879,4,2024-10-11
CUST003956,PROD000013,1,2024-10-21
CUST003956,PROD000948,1,2024-10-22
CUST006367,PROD001537,2,2024-08-06
CUST006367,PROD001679,4,2024-08-09
CUST005369,PROD000514,1,2024-12-04
CUST006514,PROD000675,4,2025-03-21
CUST000879,PROD000171,1,2024-06-01
CUST009111,PROD001705,5,2025-02-22
CUST009111,PROD001747,2,2025-02-13
CUST009111,PROD000151,5,2025-02-14
CUST009111,PROD000256,2,2025-02-17
CUST006762,PROD001582,1,2024-11-29
CUST006729,PROD000985,2,2024-09-23
CUST000477,PROD001245,3,2024-08-16
CUST000477,PROD001870,4,2024-08-14
CUST000477,PROD001736,2,2024-08-13
CUST000477,PROD000302,1,2024-08-23
CUST009365,PROD000493,5,2024-09-26
CUST002711,PROD000618,2,2024-09-08
CUST002711,PROD001642,5,2024-09-08
CUST002711,PROD000891,1,2024-08-28
CUST005065,PROD000051,1,2024-09-20
CUST005065,PROD001723,5,2024-09-18
CUST005065,PROD001383,4,2024-09-13
CUST005065,PROD001431,4,2024-09-21
CUST005065,PROD001903,5,2024-09-18
CUST002926,PROD000609,2,2024-12-12
CUST002926,PROD001275,5,2024-12-21
CUST002926,PROD001163,4,2024-12-15
CUST002926,PROD001987,3,2024-12-25
CUST002926,PROD001002,1,2024-12-17
CUST009246,PROD000151,4,2025-04-22
CUST009104,PROD000088,1,2024-10-23
CUST009104,PROD001522,2,2024-10-29
CUST009104,PROD001145,2,2024-10-23
CUST009104,PROD001638,5,2024-10-27
CUST008598,PROD000724,2,2024-09-06
CUST008598,PROD000006,5,2024-09-05
CUST008598,PROD000920,5,2024-09-06
CUST001137,PROD001289,5,2025-01-04
CUST001137,PROD001498,1,2025-01-07
CUST000320,PROD001575,4,2024-06-03
CUST000320,PROD001797,1,2024-06-01
CUST000320,PROD000430,2,2024-06-08
CUST000320,PROD000265,5,2024-06-03
CUST000320,PROD000473,3,2024-06-04
CUST002333,PROD000235,5,2025-04-18
CUST002333,PROD000062,4,2025-04-22
CUST002333,PROD000453,4,2025-04-28
CUST002333,PROD000966,2,2025-04-16
CUST003381,PROD000798,5,2024-05-29
CUST007608,PROD001132,1,2024-06-09
CUST007608,PROD001004,4,2024-06-07
CUST007608,PROD001701,5,2024-05-29
CUST006684,PROD001451,2,2025-04-17
CUST006684,PROD001427,5,2025-04-18
CUST000787,PROD001743,2,2024-11-15
CUST005569,PROD000238,3,2025-05-21
CUST005233,PROD001131,2,2025-02-09
CUST005233,PROD000169,1,2025-02-18
CUST005233,PROD001986,5,2025-02-14
CUST005233,PROD001825,5,2025-02-21
CUST007075,PROD001966,3,2024-07-07
CUST007075,PROD001222,3,2024-07-08
CUST007075,PROD001155,4,2024-07-04
CUST009824,PROD001634,3,2025-04-09
CUST009824,PROD001554,4,2025-03-31
CUST009824,PROD001791,1,2025-04-11
CUST009824,PROD000180,3,2025-04-07
CUST009824,PROD001983,1,2025-03-29
CUST005712,PROD001219,2,2025-05-04
CUST005712,PROD000558,1,2025-05-07
CUST005712,PROD000267,5,2025-05-05
CUST005712,PROD001202,4,2025-04-26
CUST001915,PROD000260,4,2024-10-05
CUST001915,PROD001754,4,2024-10-10
CUST002385,PROD001119,4,2025-02-22
CUST006487,PROD000486,5,2025-05-23
CUST006487,PROD001253,3,2025-05-18
CUST006487,PROD000641,3,2025-05-24
CUST006487,PROD001781,1,2025-05-27
CUST007404,PROD000584,4,2024-12-28
CUST007404,PROD000224,3,2024-12-28
CUST004088,PROD001518,5,2024-11-26
CUST004088,PROD001979,3,2024-11-30
CUST004088,PROD000923,4,2024-11-27
CUST004088,PROD000676,5,2024-11-29
CUST004088,PROD000148,2,2024-11-21
CUST005024,PROD001336,4,2025-05-17
CUST005024,PROD000954,2,2025-05-17
CUST005024,PROD000648,1,2025-05-17
CUST005024,PROD001008,5,2025-05-13
CUST002568,PROD001852,5,2024-08-17
CUST005457,PROD000646,3,2025-05-11
CUST004026,PROD000676,3,2024-10-21
CUST004026,PROD000643,1,2024-10-17
CUST004026,PROD001871,1,2024-10-16
CUST004026,PROD000964,3,2024-10-16
CUST004026,PROD000544,4,2024-10-22
CUST005324,PROD001857,1,2024-06-20
CUST005324,PROD000747,5,2024-06-16
CUST005779,PROD001190,2,2024-10-03
CUST005779,PROD001446,4,2024-10-04
CUST005779,PROD000998,3,2024-10-07
CUST003546,PROD001181,4,2024-09-23
CUST003546,PROD000073,2,2024-09-30
CUST006559,PROD000307,3,2025-03-14
CUST006559,PROD001386,5,2025-03-16
CUST000915,PROD000894,1,2024-09-09
CUST000915,PROD000784,2,2024-09-15
CUST000915,PROD001405,2,2024-09-20
CUST000915,PROD001205,1,2024-09-20
CUST009770,PROD000460,2,2024-08-16
CUST009770,PROD001884,5,2024-08-14
CUST009770,PROD000258,4,2024-08-24
CUST007283,PROD001147,5,2024-10-24
CUST007283,PROD001821,2,2024-10-24
CUST007283,PROD000128,5,2024-10-18
CUST007283,PROD001702,1,2024-10-16
CUST009068,PROD000664,4,2024-06-25
CUST009068,PROD001948,3,2024-07-02
CUST005614,PROD000962,3,2024-09-01
CUST005614,PROD000029,5,2024-09-04
CUST005614,PROD000559,4,2024-08-31
CUST000867,PROD001118,1,2025-01-09
CUST000867,PROD001630,2,2025-01-13
CUST001222,PROD001112,1,2025-04-24
CUST001222,PROD001414,4,2025-04-25
CUST001222,PROD001303,5,2025-04-30
