id_order,id_pelanggan,metode_pembayaran,banyak_cicilan,total_pembayaran,status_order,timestamp_pembelian,timestamp_persetujuan_toko,timestamp_pengiriman_ke_pelanggan,estimasi_sampai
ORD00000178,CUST009974,Cicilan,3,38846000.0,Selesai,2024-10-10 09:22:44,2024-10-10 09:44:44,2024-10-12 09:44:44,2024-10-15
ORD00000179,CUST006378,Dompet Digital,0,1602000.0,Selesai,2025-03-29 09:22:44,2025-03-29 10:36:44,2025-04-03 10:36:44,2025-04-04
ORD00000180,CUST008064,Dompet Digital,0,12918000.0,Selesai,2024-10-21 09:22:44,2024-10-21 11:37:44,2024-10-22 11:37:44,2024-10-27
ORD00000181,CUST007082,Dompet Digital,0,3616000.0,Selesai,2024-05-21 09:22:44,2024-05-21 10:10:44,2024-05-26 10:10:44,2024-05-29
ORD00000182,CUST005797,Cicilan,6,1399000.0,Selesai,2025-02-16 09:22:44,2025-02-16 12:00:44,2025-02-18 12:00:44,2025-02-21
ORD00000183,CUST002517,COD,0,12602000.0,Selesai,2024-06-10 09:22:44,2024-06-10 10:25:44,2024-06-11 10:25:44,2024-06-16
ORD00000184,CUST002116,COD,0,22090000.0,Selesai,2025-03-27 09:22:44,2025-03-27 10:48:44,2025-04-01 10:48:44,2025-04-08
ORD00000185,CUST002716,Cicilan,3,24333000.0,Selesai,2025-01-11 09:22:44,2025-01-11 11:14:44,2025-01-15 11:14:44,2025-01-18
ORD00000186,CUST004832,Dompet Digital,0,14864000.0,Selesai,2024-08-04 09:22:44,2024-08-04 11:04:44,2024-08-07 11:04:44,2024-08-14
ORD00000187,CUST003736,Transfer Bank,0,11361000.0,Selesai,2025-01-17 09:22:44,2025-01-17 12:20:44,2025-01-22 12:20:44,2025-01-23
ORD00000188,CUST006894,Cicilan,12,41432000.0,Selesai,2025-01-30 09:22:44,2025-01-30 10:47:44,2025-02-02 10:47:44,2025-02-04
ORD00000189,CUST009011,Cicilan,6,18302000.0,Selesai,2024-09-05 09:22:44,2024-09-05 11:36:44,2024-09-08 11:36:44,2024-09-13
ORD00000190,CUST001635,COD,0,63000.0,Selesai,2024-08-08 09:22:44,2024-08-08 11:52:44,2024-08-13 11:52:44,2024-08-18
ORD00000191,CUST000436,COD,0,25254000.0,Selesai,2025-04-18 09:22:44,2025-04-18 11:32:44,2025-04-19 11:32:44,2025-04-23
ORD00000192,CUST003975,Dompet Digital,0,27716000.0,Selesai,2024-10-29 09:22:44,2024-10-29 09:38:44,2024-11-02 09:38:44,2024-11-06
ORD00000193,CUST000700,Transfer Bank,0,7604000.0,Selesai,2025-05-04 09:22:44,2025-05-04 10:48:44,2025-05-08 10:48:44,2025-05-14
ORD00000194,CUST008464,Dompet Digital,0,9673000.0,Selesai,2024-10-08 09:22:44,2024-10-08 10:38:44,2024-10-11 10:38:44,2024-10-12
ORD00000195,CUST003252,Dompet Digital,0,23826000.0,Selesai,2024-12-12 09:22:44,2024-12-12 11:44:44,2024-12-16 11:44:44,2024-12-17
ORD00000196,CUST004375,Dompet Digital,0,16141000.0,Selesai,2024-11-19 09:22:44,2024-11-19 11:16:44,2024-11-24 11:16:44,2024-11-27
ORD00000197,CUST008291,Cicilan,6,4204000.0,Selesai,2025-04-24 09:22:44,2025-04-24 10:20:44,2025-04-25 10:20:44,2025-04-28
ORD00000198,CUST000619,Cicilan,6,7963000.0,Dibatalkan,2024-07-29 09:22:44,2024-07-29 11:51:44,,
ORD00000199,CUST004917,Cicilan,6,10520000.0,Selesai,2024-07-06 09:22:44,2024-07-06 11:03:44,2024-07-09 11:03:44,2024-07-10
ORD00000200,CUST004172,Cicilan,6,7692000.0,Selesai,2024-12-06 09:22:44,2024-12-06 10:12:44,2024-12-07 10:12:44,2024-12-10
ORD00000201,CUST001883,Dompet Digital,0,11880000.0,Selesai,2024-12-24 09:22:44,2024-12-24 09:43:44,2024-12-28 09:43:44,2024-12-29
ORD00000202,CUST001621,COD,0,6636000.0,Selesai,2024-09-14 09:22:44,2024-09-14 10:43:44,2024-09-17 10:43:44,2024-09-23
ORD00000203,CUST007977,Kartu Kredit,0,9938000.0,Selesai,2025-01-06 09:22:44,2025-01-06 10:40:44,2025-01-07 10:40:44,2025-01-13
ORD00000204,CUST006960,Cicilan,6,10427000.0,Selesai,2025-04-10 09:22:44,2025-04-10 10:56:44,2025-04-11 10:56:44,2025-04-16
ORD00000205,CUST006186,Transfer Bank,0,14057000.0,Selesai,2024-12-19 09:22:44,2024-12-19 11:12:44,2024-12-23 11:12:44,2024-12-24
ORD00000206,CUST002190,Cicilan,12,7915000.0,Selesai,2025-05-04 09:22:44,2025-05-04 10:23:44,2025-05-07 10:23:44,2025-05-12
ORD00000207,CUST008000,COD,0,31431000.0,Selesai,2024-11-20 09:22:44,2024-11-20 12:05:44,2024-11-21 12:05:44,2024-11-22
ORD00000208,CUST000861,COD,0,16846000.0,Selesai,2024-07-16 09:22:44,2024-07-16 11:47:44,2024-07-20 11:47:44,2024-07-22
ORD00000209,CUST001519,Kartu Kredit,0,18465000.0,Dibatalkan,2024-10-20 09:22:44,2024-10-20 12:02:44,,
ORD00000210,CUST003413,COD,0,9993000.0,Selesai,2024-10-06 09:22:44,2024-10-06 10:40:44,2024-10-09 10:40:44,2024-10-14
ORD00000211,CUST001084,Transfer Bank,0,14025000.0,Selesai,2024-09-27 09:22:44,2024-09-27 10:59:44,2024-09-30 10:59:44,2024-10-04
ORD00000212,CUST004744,Kartu Kredit,0,14892000.0,Selesai,2024-05-28 09:22:44,2024-05-28 11:56:44,2024-05-31 11:56:44,2024-06-03
ORD00000213,CUST001064,Cicilan,6,2646000.0,Selesai,2024-09-26 09:22:44,2024-09-26 10:25:44,2024-09-30 10:25:44,2024-10-04
ORD00000214,CUST008992,COD,0,15464000.0,Selesai,2025-01-09 09:22:44,2025-01-09 09:51:44,2025-01-10 09:51:44,2025-01-15
ORD00000215,CUST003243,Kartu Kredit,0,9691000.0,Selesai,2024-09-23 09:22:44,2024-09-23 09:45:44,2024-09-26 09:45:44,2024-09-29
ORD00000216,CUST007074,Transfer Bank,0,11679000.0,Selesai,2024-11-08 09:22:44,2024-11-08 12:12:44,2024-11-11 12:12:44,2024-11-17
ORD00000217,CUST000601,Dompet Digital,0,17527000.0,Selesai,2024-07-12 09:22:44,2024-07-12 10:47:44,2024-07-13 10:47:44,2024-07-16
ORD00000218,CUST000774,Transfer Bank,0,9754000.0,Selesai,2024-11-27 09:22:44,2024-11-27 11:03:44,2024-11-29 11:03:44,2024-12-05
ORD00000219,CUST006746,Kartu Kredit,0,33329000.0,Selesai,2025-05-03 09:22:44,2025-05-03 10:39:44,2025-05-06 10:39:44,2025-05-08
ORD00000220,CUST007759,Cicilan,12,12840000.0,Selesai,2025-04-06 09:22:44,2025-04-06 10:29:44,2025-04-09 10:29:44,2025-04-15
ORD00000221,CUST001087,Dompet Digital,0,23261000.0,Selesai,2024-10-04 09:22:44,2024-10-04 11:31:44,2024-10-08 11:31:44,2024-10-10
ORD00000222,CUST006453,Kartu Kredit,0,27919000.0,Selesai,2024-12-29 09:22:44,2024-12-29 10:48:44,2024-12-31 10:48:44,2025-01-03
ORD00000223,CUST007780,COD,0,27440000.0,Dibatalkan,2024-07-01 09:22:44,2024-07-01 10:07:44,,
ORD00000224,CUST008196,COD,0,19199000.0,Selesai,2024-12-26 09:22:44,2024-12-26 10:30:44,2024-12-31 10:30:44,2025-01-01
ORD00000225,CUST001664,COD,0,4438000.0,Selesai,2024-12-08 09:22:44,2024-12-08 11:38:44,2024-12-10 11:38:44,2024-12-16
ORD00000226,CUST000067,COD,0,20478000.0,Selesai,2024-07-08 09:22:44,2024-07-08 10:37:44,2024-07-13 10:37:44,2024-07-18
ORD00000227,CUST009473,Dompet Digital,0,15879000.0,Selesai,2025-04-10 09:22:44,2025-04-10 10:09:44,2025-04-14 10:09:44,2025-04-21
ORD00000228,CUST008285,COD,0,19014000.0,Selesai,2025-04-26 09:22:44,2025-04-26 09:47:44,2025-04-27 09:47:44,2025-04-29
ORD00000229,CUST001719,Cicilan,3,3658000.0,Selesai,2024-12-06 09:22:44,2024-12-06 09:54:44,2024-12-08 09:54:44,2024-12-11
ORD00000230,CUST004455,COD,0,13095000.0,Selesai,2024-09-08 09:22:44,2024-09-08 11:28:44,2024-09-12 11:28:44,2024-09-19
ORD00000231,CUST008938,Transfer Bank,0,30591000.0,Dibatalkan,2025-05-09 09:22:44,2025-05-09 10:34:44,,
ORD00000232,CUST001494,Cicilan,12,1281000.0,Selesai,2024-07-13 09:22:44,2024-07-13 11:09:44,2024-07-14 11:09:44,2024-07-17
ORD00000233,CUST000634,COD,0,11823000.0,Selesai,2024-08-06 09:22:44,2024-08-06 11:42:44,2024-08-11 11:42:44,2024-08-18
ORD00000234,CUST001186,Dompet Digital,0,14385000.0,Selesai,2025-04-03 09:22:44,2025-04-03 12:01:44,2025-04-04 12:01:44,2025-04-06
ORD00000235,CUST000982,COD,0,20485000.0,Selesai,2024-09-05 09:22:44,2024-09-05 10:48:44,2024-09-07 10:48:44,2024-09-08
ORD00000236,CUST008119,Transfer Bank,0,11125000.0,Selesai,2024-07-19 09:22:44,2024-07-19 10:19:44,2024-07-21 10:19:44,2024-07-28
ORD00000237,CUST004741,Cicilan,6,17831000.0,Selesai,2024-07-07 09:22:44,2024-07-07 09:57:44,2024-07-09 09:57:44,2024-07-16
ORD00000238,CUST008043,Cicilan,3,3585000.0,Selesai,2024-12-01 09:22:44,2024-12-01 10:42:44,2024-12-05 10:42:44,2024-12-07
ORD00000239,CUST006209,Kartu Kredit,0,6234000.0,Selesai,2024-07-22 09:22:44,2024-07-22 11:54:44,2024-07-25 11:54:44,2024-07-27
ORD00000240,CUST001248,Kartu Kredit,0,24364000.0,Selesai,2025-05-19 09:22:44,2025-05-19 10:27:44,2025-05-20 10:27:44,2025-05-23
ORD00000241,CUST000034,COD,0,5580000.0,Selesai,2024-07-31 09:22:44,2024-07-31 12:09:44,2024-08-03 12:09:44,2024-08-06
ORD00000242,CUST004521,COD,0,21107000.0,Selesai,2025-02-11 09:22:44,2025-02-11 11:41:44,2025-02-14 11:41:44,2025-02-18
ORD00000243,CUST003019,Kartu Kredit,0,14906000.0,Selesai,2025-01-05 09:22:44,2025-01-05 12:10:44,2025-01-06 12:10:44,2025-01-10
ORD00000244,CUST007806,Dompet Digital,0,8832000.0,Selesai,2024-06-01 09:22:44,2024-06-01 12:16:44,2024-06-02 12:16:44,2024-06-03
ORD00000245,CUST007293,COD,0,24365000.0,Selesai,2024-07-12 09:22:44,2024-07-12 09:28:44,2024-07-13 09:28:44,2024-07-19
ORD00000246,CUST002427,Dompet Digital,0,8490000.0,Selesai,2024-08-21 09:22:44,2024-08-21 10:11:44,2024-08-26 10:11:44,2024-08-28
ORD00000247,CUST000640,Transfer Bank,0,4876000.0,Selesai,2025-02-28 09:22:44,2025-02-28 10:35:44,2025-03-04 10:35:44,2025-03-09
ORD00000248,CUST005686,Dompet Digital,0,32625000.0,Dibatalkan,2025-04-27 09:22:44,2025-04-27 09:34:44,,
ORD00000249,CUST007155,Cicilan,3,18109000.0,Selesai,2024-10-16 09:22:44,2024-10-16 09:57:44,2024-10-19 09:57:44,2024-10-23
ORD00000250,CUST005455,Dompet Digital,0,31254000.0,Selesai,2024-07-24 09:22:44,2024-07-24 11:37:44,2024-07-25 11:37:44,2024-07-31
ORD00000251,CUST007613,Kartu Kredit,0,22650000.0,Selesai,2025-03-02 09:22:44,2025-03-02 11:56:44,2025-03-03 11:56:44,2025-03-09
ORD00000252,CUST003057,COD,0,4614000.0,Selesai,2025-03-11 09:22:44,2025-03-11 09:27:44,2025-03-15 09:27:44,2025-03-20
ORD00000253,CUST009958,Transfer Bank,0,12818000.0,Selesai,2025-02-23 09:22:44,2025-02-23 11:16:44,2025-02-24 11:16:44,2025-02-28
ORD00000254,CUST004897,Dompet Digital,0,808000.0,Selesai,2025-03-17 09:22:44,2025-03-17 11:48:44,2025-03-18 11:48:44,2025-03-20
ORD00000255,CUST002634,Dompet Digital,0,14142000.0,Selesai,2025-04-13 09:22:44,2025-04-13 12:03:44,2025-04-17 12:03:44,2025-04-20
ORD00000256,CUST005044,COD,0,12347000.0,Selesai,2024-07-16 09:22:44,2024-07-16 10:51:44,2024-07-19 10:51:44,2024-07-21
ORD00000257,CUST006045,Kartu Kredit,0,2797000.0,Selesai,2025-01-07 09:22:44,2025-01-07 09:42:44,2025-01-09 09:42:44,2025-01-16
ORD00000258,CUST005279,COD,0,6727000.0,Selesai,2025-04-13 09:22:44,2025-04-13 11:44:44,2025-04-15 11:44:44,2025-04-20
ORD00000259,CUST002275,COD,0,8514000.0,Selesai,2024-07-27 09:22:44,2024-07-27 09:33:44,2024-07-30 09:33:44,2024-07-31
ORD00000260,CUST000082,Dompet Digital,0,8147000.0,Selesai,2024-12-09 09:22:44,2024-12-09 10:23:44,2024-12-11 10:23:44,2024-12-18
ORD00000261,CUST000125,Transfer Bank,0,6447000.0,Selesai,2024-08-23 09:22:44,2024-08-23 10:05:44,2024-08-24 10:05:44,2024-08-28
ORD00000262,CUST006123,COD,0,980000.0,Selesai,2025-04-02 09:22:44,2025-04-02 10:24:44,2025-04-06 10:24:44,2025-04-11
ORD00000263,CUST005597,Kartu Kredit,0,7206000.0,Selesai,2024-12-27 09:22:44,2024-12-27 09:52:44,2024-12-31 09:52:44,2025-01-02
ORD00000264,CUST003559,COD,0,16619000.0,Selesai,2024-07-29 09:22:44,2024-07-29 10:26:44,2024-07-30 10:26:44,2024-08-03
ORD00000265,CUST007011,Dompet Digital,0,16044000.0,Selesai,2024-12-22 09:22:44,2024-12-22 11:16:44,2024-12-25 11:16:44,2024-12-26
ORD00000266,CUST004029,COD,0,8882000.0,Selesai,2024-06-25 09:22:44,2024-06-25 12:19:44,2024-06-26 12:19:44,2024-06-30
ORD00000267,CUST006203,Cicilan,6,12665000.0,Selesai,2025-04-11 09:22:44,2025-04-11 11:39:44,2025-04-14 11:39:44,2025-04-20
ORD00000268,CUST003987,Dompet Digital,0,23139000.0,Selesai,2025-05-15 09:22:44,2025-05-15 09:45:44,2025-05-17 09:45:44,2025-05-19
ORD00000269,CUST008582,Dompet Digital,0,7764000.0,Selesai,2024-07-31 09:22:44,2024-07-31 09:37:44,2024-08-01 09:37:44,2024-08-02
ORD00000270,CUST002682,Kartu Kredit,0,2804000.0,Selesai,2025-05-14 09:22:44,2025-05-14 11:16:44,2025-05-18 11:16:44,2025-05-21
ORD00000271,CUST004079,COD,0,33308000.0,Selesai,2025-01-26 09:22:44,2025-01-26 11:00:44,2025-01-30 11:00:44,2025-02-02
ORD00000272,CUST006772,Dompet Digital,0,7838000.0,Selesai,2025-03-13 09:22:44,2025-03-13 10:00:44,2025-03-18 10:00:44,2025-03-22
ORD00000273,CUST003792,Cicilan,3,11642000.0,Selesai,2024-10-31 09:22:44,2024-10-31 09:32:44,2024-11-05 09:32:44,2024-11-09
ORD00000274,CUST003049,COD,0,6318000.0,Selesai,2024-08-04 09:22:44,2024-08-04 10:17:44,2024-08-07 10:17:44,2024-08-11
ORD00000275,CUST009294,Cicilan,6,1409000.0,Selesai,2025-01-13 09:22:44,2025-01-13 10:02:44,2025-01-16 10:02:44,2025-01-17
ORD00000276,CUST008679,Cicilan,12,2349000.0,Selesai,2024-07-28 09:22:44,2024-07-28 09:50:44,2024-07-31 09:50:44,2024-08-04
ORD00000277,CUST004420,COD,0,23446000.0,Selesai,2024-10-30 09:22:44,2024-10-30 09:43:44,2024-11-03 09:43:44,2024-11-07
ORD00000278,CUST002483,Cicilan,6,15132000.0,Selesai,2024-06-03 09:22:44,2024-06-03 09:39:44,2024-06-08 09:39:44,2024-06-11
ORD00000279,CUST009917,Kartu Kredit,0,22482000.0,Selesai,2024-12-14 09:22:44,2024-12-14 11:34:44,2024-12-15 11:34:44,2024-12-21
ORD00000280,CUST001864,Dompet Digital,0,6741000.0,Selesai,2024-08-25 09:22:44,2024-08-25 10:04:44,2024-08-28 10:04:44,2024-09-02
ORD00000281,CUST006131,Transfer Bank,0,7743000.0,Selesai,2024-06-15 09:22:44,2024-06-15 12:14:44,2024-06-16 12:14:44,2024-06-17
ORD00000282,CUST008584,Dompet Digital,0,2080000.0,Selesai,2025-02-05 09:22:44,2025-02-05 11:54:44,2025-02-06 11:54:44,2025-02-09
ORD00000283,CUST006647,Kartu Kredit,0,4627000.0,Selesai,2024-12-04 09:22:44,2024-12-04 11:37:44,2024-12-07 11:37:44,2024-12-08
ORD00000284,CUST005772,Cicilan,12,25715000.0,Selesai,2025-02-03 09:22:44,2025-02-03 09:39:44,2025-02-05 09:39:44,2025-02-06
ORD00000285,CUST007926,Transfer Bank,0,18109000.0,Selesai,2025-05-15 09:22:44,2025-05-15 09:53:44,2025-05-19 09:53:44,2025-05-20
ORD00000286,CUST007807,Cicilan,3,14346000.0,Selesai,2024-06-11 09:22:44,2024-06-11 10:49:44,2024-06-12 10:49:44,2024-06-15
ORD00000287,CUST009479,Dompet Digital,0,26425000.0,Selesai,2025-04-21 09:22:44,2025-04-21 11:58:44,2025-04-26 11:58:44,2025-04-28
ORD00000288,CUST000071,Cicilan,6,30978000.0,Selesai,2024-09-01 09:22:44,2024-09-01 09:28:44,2024-09-03 09:28:44,2024-09-10
ORD00000289,CUST006073,Transfer Bank,0,21960000.0,Selesai,2024-10-21 09:22:44,2024-10-21 11:16:44,2024-10-22 11:16:44,2024-10-24
ORD00000290,CUST002735,Transfer Bank,0,15859000.0,Selesai,2025-01-23 09:22:44,2025-01-23 11:28:44,2025-01-27 11:28:44,2025-01-31
ORD00000291,CUST008010,COD,0,22352000.0,Selesai,2024-09-08 09:22:44,2024-09-08 12:20:44,2024-09-09 12:20:44,2024-09-12
ORD00000292,CUST004850,COD,0,22310000.0,Selesai,2024-06-10 09:22:44,2024-06-10 12:02:44,2024-06-15 12:02:44,2024-06-21
ORD00000293,CUST002268,COD,0,7746000.0,Selesai,2025-05-01 09:22:44,2025-05-01 11:04:44,2025-05-04 11:04:44,2025-05-06
ORD00000294,CUST005929,Kartu Kredit,0,9988000.0,Selesai,2025-05-10 09:22:44,2025-05-10 10:39:44,2025-05-14 10:39:44,2025-05-20
ORD00000295,CUST001354,Transfer Bank,0,7125000.0,Selesai,2024-11-05 09:22:44,2024-11-05 09:36:44,2024-11-06 09:36:44,2024-11-07
ORD00000296,CUST004287,Cicilan,3,11334000.0,Selesai,2025-01-15 09:22:44,2025-01-15 10:53:44,2025-01-20 10:53:44,2025-01-24
ORD00000297,CUST006299,COD,0,7919000.0,Selesai,2024-09-22 09:22:44,2024-09-22 11:36:44,2024-09-26 11:36:44,2024-10-02
ORD00000298,CUST006936,Dompet Digital,0,11740000.0,Selesai,2024-11-23 09:22:44,2024-11-23 10:04:44,2024-11-28 10:04:44,2024-11-30
ORD00000299,CUST000341,Dompet Digital,0,16196000.0,Selesai,2025-02-24 09:22:44,2025-02-24 11:07:44,2025-02-25 11:07:44,2025-02-26
ORD00000300,CUST003247,Kartu Kredit,0,3535000.0,Selesai,2024-09-18 09:22:44,2024-09-18 10:48:44,2024-09-22 10:48:44,2024-09-29
ORD00000301,CUST009645,Cicilan,3,27082000.0,Selesai,2024-09-18 09:22:44,2024-09-18 09:43:44,2024-09-23 09:43:44,2024-09-27
ORD00000302,CUST002945,Kartu Kredit,0,8680000.0,Selesai,2025-04-05 09:22:44,2025-04-05 12:21:44,2025-04-06 12:21:44,2025-04-11
ORD00000303,CUST002300,Transfer Bank,0,18168000.0,Selesai,2024-07-30 09:22:44,2024-07-30 12:19:44,2024-08-03 12:19:44,2024-08-08
ORD00000304,CUST003475,Cicilan,6,8474000.0,Selesai,2025-05-01 09:22:44,2025-05-01 10:29:44,2025-05-02 10:29:44,2025-05-09
ORD00000305,CUST002293,COD,0,18862000.0,Dikembalikan,2025-04-27 09:22:44,2025-04-27 11:15:44,,
ORD00000306,CUST007960,COD,0,12332000.0,Selesai,2024-12-25 09:22:44,2024-12-25 11:29:44,2024-12-26 11:29:44,2024-12-31
ORD00000307,CUST000403,Kartu Kredit,0,39914000.0,Selesai,2024-07-04 09:22:44,2024-07-04 12:14:44,2024-07-08 12:14:44,2024-07-15
ORD00000308,CUST002770,Cicilan,12,2678000.0,Selesai,2024-08-24 09:22:44,2024-08-24 11:47:44,2024-08-29 11:47:44,2024-09-04
ORD00000309,CUST009884,Cicilan,3,19730000.0,Dibatalkan,2025-01-29 09:22:44,2025-01-29 11:04:44,,
ORD00000310,CUST001187,COD,0,9021000.0,Selesai,2025-05-19 09:22:44,2025-05-19 10:41:44,2025-05-20 10:41:44,2025-05-27
ORD00000311,CUST008612,Dompet Digital,0,3390000.0,Selesai,2024-12-26 09:22:44,2024-12-26 09:37:44,2024-12-27 09:37:44,2025-01-03
ORD00000312,CUST002965,COD,0,26700000.0,Selesai,2025-02-12 09:22:44,2025-02-12 11:21:44,2025-02-17 11:21:44,2025-02-24
ORD00000313,CUST009366,Kartu Kredit,0,7518000.0,Dikembalikan,2024-06-01 09:22:44,2024-06-01 11:09:44,,
ORD00000314,CUST003455,COD,0,8380000.0,Selesai,2024-07-20 09:22:44,2024-07-20 12:09:44,2024-07-25 12:09:44,2024-07-26
ORD00000315,CUST004288,Dompet Digital,0,48702000.0,Selesai,2024-08-17 09:22:44,2024-08-17 11:05:44,2024-08-21 11:05:44,2024-08-23
ORD00000316,CUST004190,Kartu Kredit,0,12472000.0,Selesai,2024-06-15 09:22:44,2024-06-15 11:04:44,2024-06-20 11:04:44,2024-06-24
ORD00000317,CUST003255,Dompet Digital,0,5822000.0,Selesai,2025-04-27 09:22:44,2025-04-27 10:35:44,2025-05-02 10:35:44,2025-05-04
ORD00000318,CUST003537,Dompet Digital,0,87000.0,Selesai,2024-12-29 09:22:44,2024-12-29 11:07:44,2025-01-01 11:07:44,2025-01-06
ORD00000319,CUST007746,Cicilan,12,9809000.0,Selesai,2024-11-23 09:22:44,2024-11-23 11:41:44,2024-11-27 11:41:44,2024-11-28
ORD00000320,CUST004928,Dompet Digital,0,2378000.0,Selesai,2024-09-22 09:22:44,2024-09-22 11:17:44,2024-09-27 11:17:44,2024-10-03
ORD00000321,CUST005229,Kartu Kredit,0,6157000.0,Selesai,2024-06-20 09:22:44,2024-06-20 10:59:44,2024-06-21 10:59:44,2024-06-26
ORD00000322,CUST008029,Dompet Digital,0,9390000.0,Selesai,2024-08-01 09:22:44,2024-08-01 11:58:44,2024-08-04 11:58:44,2024-08-07
ORD00000323,CUST001040,Dompet Digital,0,3998000.0,Selesai,2024-12-22 09:22:44,2024-12-22 10:02:44,2024-12-25 10:02:44,2024-12-30
ORD00000324,CUST004914,Transfer Bank,0,9543000.0,Selesai,2024-11-12 09:22:44,2024-11-12 09:32:44,2024-11-14 09:32:44,2024-11-19
ORD00000325,CUST003082,Kartu Kredit,0,14047000.0,Selesai,2024-06-30 09:22:44,2024-06-30 09:52:44,2024-07-01 09:52:44,2024-07-03
ORD00000326,CUST008125,Dompet Digital,0,11093000.0,Selesai,2024-09-12 09:22:44,2024-09-12 11:42:44,2024-09-14 11:42:44,2024-09-19
ORD00000327,CUST001285,Dompet Digital,0,7570000.0,Selesai,2025-01-20 09:22:44,2025-01-20 12:17:44,2025-01-23 12:17:44,2025-01-26
ORD00000328,CUST006812,Dompet Digital,0,10566000.0,Selesai,2025-01-09 09:22:44,2025-01-09 10:18:44,2025-01-11 10:18:44,2025-01-15
ORD00000329,CUST006970,COD,0,16716000.0,Selesai,2024-09-29 09:22:44,2024-09-29 09:52:44,2024-10-01 09:52:44,2024-10-08
ORD00000330,CUST003941,Dompet Digital,0,20055000.0,Dibatalkan,2024-05-31 09:22:44,2024-05-31 10:27:44,,
ORD00000331,CUST005406,Kartu Kredit,0,10697000.0,Dibatalkan,2025-04-01 09:22:44,2025-04-01 11:58:44,,
ORD00000332,CUST004595,Transfer Bank,0,14868000.0,Selesai,2024-09-15 09:22:44,2024-09-15 11:42:44,2024-09-20 11:42:44,2024-09-25
ORD00000333,CUST009060,Dompet Digital,0,13606000.0,Selesai,2024-08-18 09:22:44,2024-08-18 10:27:44,2024-08-19 10:27:44,2024-08-21
ORD00000334,CUST003180,Dompet Digital,0,25776000.0,Selesai,2024-07-03 09:22:44,2024-07-03 11:40:44,2024-07-05 11:40:44,2024-07-11
ORD00000335,CUST009912,Transfer Bank,0,4587000.0,Dibatalkan,2024-07-24 09:22:44,2024-07-24 11:06:44,,
ORD00000336,CUST007002,Transfer Bank,0,20577000.0,Selesai,2024-08-01 09:22:44,2024-08-01 12:22:44,2024-08-06 12:22:44,2024-08-07
ORD00000337,CUST007393,Dompet Digital,0,28853000.0,Selesai,2025-01-25 09:22:44,2025-01-25 09:27:44,2025-01-29 09:27:44,2025-02-04
ORD00000338,CUST000561,Kartu Kredit,0,37057000.0,Selesai,2024-09-07 09:22:44,2024-09-07 10:46:44,2024-09-10 10:46:44,2024-09-11
ORD00000339,CUST001238,Kartu Kredit,0,22787000.0,Selesai,2024-09-22 09:22:44,2024-09-22 11:47:44,2024-09-24 11:47:44,2024-09-28
ORD00000340,CUST005926,Cicilan,12,12675000.0,Selesai,2024-09-18 09:22:44,2024-09-18 10:11:44,2024-09-19 10:11:44,2024-09-26
ORD00000341,CUST003642,Cicilan,12,10407000.0,Selesai,2024-12-19 09:22:44,2024-12-19 09:29:44,2024-12-21 09:29:44,2024-12-26
ORD00000342,CUST009835,Dompet Digital,0,9422000.0,Selesai,2024-05-27 09:22:44,2024-05-27 11:26:44,2024-06-01 11:26:44,2024-06-06
ORD00000343,CUST004408,Cicilan,12,9712000.0,Selesai,2025-03-04 09:22:44,2025-03-04 11:00:44,2025-03-05 11:00:44,2025-03-12
ORD00000344,CUST009571,Dompet Digital,0,10484000.0,Selesai,2024-07-01 09:22:44,2024-07-01 12:06:44,2024-07-04 12:06:44,2024-07-11
ORD00000345,CUST007196,Cicilan,12,3961000.0,Selesai,2025-01-04 09:22:44,2025-01-04 12:22:44,2025-01-05 12:22:44,2025-01-11
ORD00000346,CUST007220,Dompet Digital,0,8081000.0,Selesai,2025-02-23 09:22:44,2025-02-23 10:23:44,2025-02-24 10:23:44,2025-02-27
ORD00000347,CUST004947,COD,0,10247000.0,Selesai,2024-10-20 09:22:44,2024-10-20 11:07:44,2024-10-24 11:07:44,2024-10-26
ORD00000348,CUST006818,Transfer Bank,0,11903000.0,Selesai,2024-07-09 09:22:44,2024-07-09 12:22:44,2024-07-12 12:22:44,2024-07-14
ORD00000349,CUST006362,COD,0,15887000.0,Selesai,2024-10-28 09:22:44,2024-10-28 11:03:44,2024-11-02 11:03:44,2024-11-07
ORD00000350,CUST005645,Cicilan,3,3416000.0,Selesai,2025-03-12 09:22:44,2025-03-12 10:13:44,2025-03-14 10:13:44,2025-03-21
ORD00000351,CUST006179,Transfer Bank,0,12227000.0,Selesai,2025-05-07 09:22:44,2025-05-07 10:04:44,2025-05-12 10:04:44,2025-05-13
ORD00000352,CUST007313,Transfer Bank,0,19683000.0,Selesai,2025-05-12 09:22:44,2025-05-12 11:56:44,2025-05-16 11:56:44,2025-05-22
ORD00000353,CUST001745,Cicilan,6,12592000.0,Selesai,2025-01-27 09:22:44,2025-01-27 09:58:44,2025-01-28 09:58:44,2025-01-31
ORD00000354,CUST001543,Dompet Digital,0,12646000.0,Selesai,2024-08-15 09:22:44,2024-08-15 11:59:44,2024-08-19 11:59:44,2024-08-22
ORD00000355,CUST001164,Cicilan,12,31262000.0,Selesai,2024-07-05 09:22:44,2024-07-05 11:53:44,2024-07-07 11:53:44,2024-07-12
ORD00000356,CUST006908,Cicilan,12,28167000.0,Selesai,2024-07-21 09:22:44,2024-07-21 10:28:44,2024-07-22 10:28:44,2024-07-26
